,title,company,location,count,summary,link,uniqueid
1090,Senior Data Scientist,NBCUniversal,"New York, NY",1,"            Be part of a team of Data Scientists that focus on the design and execution of advanced analytical data exploration, mining, inference, models, and systems…",https://www.indeed.com/rc/clk?jk=2352e70da1c7fe5d&fccid=35d653c09c2712b6&vjs=3,1c7a8d1e8b593523e8e1c7bc7597001e
1091,Data Scientist,Voloridge Investment Management,"Jupiter, FL",1,            Voloridge Investment Management implements bleeding edge machine learning techniques to solve the extremely challenging problems of modeling and predicting…,https://www.indeed.com/rc/clk?jk=6ce4dd5c00667743&fccid=fccd85f1ee696c5b&vjs=3,87677824e82af01fc13852dc3c533b26
1092,Data Scientist II (Seattle),Hotwire,"Seattle, WA",1,"            Master’s degree with 2-5 years of experience in a quantitative discipline (Computer Science, Machine Learning, Operations Research, Applied Mathematics,…",https://www.indeed.com/rc/clk?jk=93f17e634b3f2075&fccid=a6939413362a7ae1&vjs=3,48fbd13fcac1bbb3e7baeece3aae2ea4
1093,Senior Data Scientist-Healthcare Outcomes,Cigna,NA,1,"            The Data Scientist-Healthcare Outcomes will be responsible for conducting advanced analytics, research activities and clinical program evaluations in efforts to…",https://www.indeed.com/rc/clk?jk=3a5b6975aded94b3&fccid=afbf8c270610a38a&vjs=3,fbff8dbcf5a4553400e27a58dac57c6c
1094,Data Scientist,Crowley,"Jacksonville, FL",1,"            Experience developing and applying predictive analytics, machine learning, artificial intelligence, deep learning, or other data science process to an objective…",https://www.indeed.com/rc/clk?jk=b11ee8463fc719f7&fccid=45d702db6157fc79&vjs=3,bf483292ccfcaaa75a2fff4b2f8f651f
1095,Data Scientist,UST Global,"Aliso Viejo, CA",1,"            Selecting features, building and optimizing classifiers using machine learning techniques. Excellent understanding of machine learning techniques and algorithms…",https://www.indeed.com/rc/clk?jk=1d20219365eb80b5&fccid=8009d67e70703a78&vjs=3,a95a2c900a71437b7461c441d1144f30
1096,Data Scientist/Sr. Scientific Programmer (Researcher 6),University of Minnesota,"Minneapolis, MN",1,            The Institute of Health Informatics (IHI) in the University of Minnesota is seeking a programmer/data scientist to join a team working on multiple research…,https://www.indeed.com/rc/clk?jk=5fe3136ede9ececa&fccid=5c42f0ed4ae5b712&vjs=3,10824e36333eb8aed497b03bb3009bee
1097,Associate Data Scientist,Swing Education,"San Mateo, CA",1,"            Expert level SQL skills, and experience with Python / R a plus. Make recommendations based on detailed analysis and a deep understanding of our product.",https://www.indeed.com/rc/clk?jk=f139c3bef115efdb&fccid=0d656958a7296d66&vjs=3,32fece072bf92d939a2b06ff8cbb05bf
1098,Data Scientist,Facebook,"Menlo Park, CA",1,"            Leverage tools like R, Tableau, PHP, Python, Hadoop & SQL to drive efficient analytics. You will be responsible for creating end to end analytics programs, from…",https://www.indeed.com/rc/clk?jk=c39dacff38327aa3&fccid=1639254ea84748b5&vjs=3,73564a8177daacda23b73198ce77f244
1099,Machine Learning Data Scientist,Wayfair,"Boston, MA",1,"            Machine Learning experience (such as supervised/unsupervised learning, recommendation systems, reinforcement learning, deep learning, etc.).",https://www.indeed.com/rc/clk?jk=2217d844306ac182&fccid=95485c6456ed2114&vjs=3,08e89abc5f0cff2ddde62ae70b8f8e88
1100,"Data Scientist, Analytics, Intern (PhD)",Facebook,"New York, NY",1,"            Work closely with a Product Manager and Engineering team to proactively create rule and manage decisions. Are you passionate about Facebook’s product, analytics…",https://www.indeed.com/rc/clk?jk=aad2635f5a2f0550&fccid=1639254ea84748b5&vjs=3,f623b789f967a35239871be645ee71e9
1101,Data Scientist,New York City DEPT OF INFO TECH & TELECOMM,"Manhattan, NY",1,            A baccalaureate degree from an accredited college including or supplemented by 24 credits in the field of voice and/or data telecommunications or in a pertinent…,https://www.indeed.com/rc/clk?jk=0da0d97fcb637195&fccid=0efe3e25ee20de25&vjs=3,4b11812456548e3b9e7897825f9c5a3e
1102,Intelligence/ Data Scientist Level 1,"Sentar, Inc.","Honolulu, HI",1,            Sentar is currently recruiting for Intelligence/ Data Scientists to work on an existing SIGINT Mission related contract in Hawaii.,https://www.indeed.com/rc/clk?jk=ac4a776033db602b&fccid=cf4e615fcefaf148&vjs=3,f3bbadbe6823f9d8e3afc399abe5e910
1103,Data Scientist,Snapiotech.,"Cumming, GA",1,            Involvement in factual demonstrating and/or machine learning. 4+ years of involvement in the scientific field.,https://www.indeed.com/rc/clk?jk=9ac19302568a4132&fccid=5fb8e9b94e0b2de1&vjs=3,7093eeaa4ecec73f6170d6a65ed07dc8
1104,Data Scientist - Customer Analytics,Walmart,"San Bruno, CA",1,"            Manage offshore analytics resources to enable efficient delivery of project work. The Customer Analytics team analyzes customer behavior to identify trends,…",https://www.indeed.com/rc/clk?jk=a74cbd9c94a1536e&fccid=822bc5d9a49270ea&vjs=3,c8d7170c11d9095f92a8a96070498ff5
1105,Data Scientist,Royal Caribbean Cruises Ltd.,"Miami, FL",1,"            Mathematics, Statistics, Probability, Deep Learning, Machine Learning, Natural Language Processing, Computer Vision, Recommendation Systems, Pattern Recognition…",https://www.indeed.com/rc/clk?jk=09a9d26d32d6ac7a&fccid=fa65a3fcc2b211c1&vjs=3,7dc6113c924d3beba8670f8c295326e4
1106,Data Scientist,Transamerica,"Denver, CO",1,"            As part of the Advanced Analytics group, the Data Scientist works with product managers, data engineers, and other data scientists to develop innovative…",https://www.indeed.com/rc/clk?jk=4f1f34e05be5bcf8&fccid=6d2f19785dd4c73c&vjs=3,0c3d305ccd2260614ae3db3636800082
1107,Data Scientist I,Jet Propulsion Laboratory,"La Cañada Flintridge, CA",1,"            Big Data, cloud computing, statistics, analytics, machine learning, deep learning, programming, data bases (SQL and NoSQL), data integration, Internet of Things…",https://www.indeed.com/rc/clk?jk=1b32209c6d7b8976&fccid=0b4439b9e8944c36&vjs=3,432717841f49cd162a7949350348a964
1108,"Data Scientist, Marketing",Capital One - US,"McLean, VA",1,"            To accomplish this goal, we use the latest techniques in machine learning - deep learning, reinforcement learning, genetic algorithms, and natural language…",https://www.indeed.com/rc/clk?jk=8e4831fbd80360e3&fccid=b85c5070c3d3d8c8&vjs=3,47b360376b66e412bb7f123c855b89b3
1109,Data Scientist I,Frederick National Laboratory,"San Francisco, CA",1,"            Cancer biology, pharmaceutical or medicinal chemistry, pharmacology, toxicology, drug discovery, computational biology, in silico biology, bioinformatics,…",https://www.indeed.com/rc/clk?jk=9a67b7e13d8e59e3&fccid=fb8747f7bfcf7de7&vjs=3,6def476f83fc4f47c393a2584a1890ee
1110,Data Scientist,Marathon Petroleum Corporation,"Findlay, OH",1,"            Data scientists leverage knowledge and experience in data mining, machine learning, applied statistics, operations research, and related quantitative…",https://www.indeed.com/rc/clk?jk=2701d0caa7db1d79&fccid=5d5a6da16805aead&vjs=3,c307022b32137e750cb45bd8760efde5
1111,Data Scientist - AI/ML - Media & Entertainment,"Amazon Web Services, Inc.",NA,1,"            Are you passionate about Artificial Intelligence, Machine Learning and Deep Learning? Publications or presentation in recognized Machine Learning and Data…",https://www.indeed.com/rc/clk?jk=2aad38b1999b7553&fccid=fe2d21eef233e94a&vjs=3,5529cc73cc19c68ed1f86bdbccdc8348
1112,Assistant Ecological Data Scientist,Battelle,"Boulder, CO",1,"            Our 22,000 employees work at the forefront of scientific innovation to tackle critical challenges in security, human health, manufacturing, energy and…",https://www.indeed.com/rc/clk?jk=14744e0ddf2e3a9f&fccid=17d397c17f760b21&vjs=3,1fd3c1312e53e4fa6c5bf949817fb02b
1113,Data Scientist,University of North Texas,"Denton, TX",1,"            R, Python, SQL, MYSQL, BigQuery, or PostgreSQL. R, Python, SQL, MYSQL, BigQuery, or PostgreSQL. Influences a general audience to understand the quality,…",https://www.indeed.com/rc/clk?jk=355ce4859097ca97&fccid=596e2755a4086c9c&vjs=3,b860ffbe5851a01674f0192fecff940f
1114,Data Scientist,Adobe,"Boston, MA",1,            The Adobe Document Cloud Data Science team is looking for Data Scientists who can help us build data pipeline and analytics solutions that will drive the…,https://www.indeed.com/rc/clk?jk=9eb3ad10570c3b71&fccid=f89deb5a97c7738a&vjs=3,24960d25a7020947b1483055c569dab7
1115,Data Scientist,Schneider National,"Green Bay, WI",1,"            Using open source and licensed cutting edge modeling and visualization tools like R, SPSS, Python, and Tableau, you'll be able to grow your technical skills…",https://www.indeed.com/rc/clk?jk=fa9a55a5da854e49&fccid=e9c03ea5ebfe14ae&vjs=3,85009ffa83844e4b08c50fa5a2db840e
1116,Data Scientist,Revlon,"New York, NY",1,            Knowledge of supervised and unsupervised ML techniques for data science: You will be responsible for extracting actionable insights from the usage of our web…,https://www.indeed.com/rc/clk?jk=d7c3d446ede6e5d8&fccid=576ff5b1dc003593&vjs=3,1ef14e1a8bd8a0782ded904799fb1311
1117,Data Scientist,SoftVision - North America & UK,"New York, NY",1,"            Mid to Senior Level Data Scientist with 5+ years of experience in Data Science. Our Studio network brings the optimal combination of skill, scale, and cost for…",https://www.indeed.com/rc/clk?jk=d935200396b34b55&fccid=df18c67b03f6bbd9&vjs=3,9b49759040c1213e75b68307fb22901a
1118,Analytics Data Scientist Intern,Cleveland Clinic,"Independence, OH",1,"            Decisions concerning employment, transfers and promotions are made upon the basis of the best qualified candidate without regard to color, race, religion,…",https://www.indeed.com/rc/clk?jk=4eacdcdd487e3713&fccid=e2a2a5c0f4f84192&vjs=3,de04f04805d3b8144f5aed930e1cb63b
1119,Sr. Data Scientist,CarMax,"Richmond, VA",1,"            To do so, we’re currently looking for experienced analytical modelers and data scientists who are looking to apply their passion for data and technology to…",https://www.indeed.com/rc/clk?jk=60c278d5c45322b8&fccid=e5627ae4ca628ab2&vjs=3,f1b6c04ef298c7de268a950d6606b0e2
1120,Data Scientist - Medicaid Fraud Control Unit (NYC),"Attorney General, Office of the","New York, NY",1,"            Master's degree in computer science, applied mathematics, (bio) statistics, applied statistics, economics, or other similar field of study;",https://www.indeed.com/rc/clk?jk=6ffa122b3b7c9f6c&fccid=fd3bf966c35c9d7c&vjs=3,ade89a7b689eeb9298dee4dd37248098
1121,Product Data Scientist,"Amazon.com Services, Inc.","Seattle, WA",1,            Predict future customer behavior and business conditions through machine learning and predictive modeling. 3+ years of work experience in deep data analysis and…,https://www.indeed.com/rc/clk?jk=a22134719a316379&fccid=fe2d21eef233e94a&vjs=3,97f93b34503fe2a38bb658a66fa14a8d
1122,Vans Associate Data Scientist,Vans,"Costa Mesa, CA",1,            Your attention to details and strong analytical and data qualifications will help you manage plans and projects simultaneously and ensure a high level of…,https://www.indeed.com/rc/clk?jk=da0531b3dbaea5d3&fccid=c3d54cd455267476&vjs=3,ef354881a31f4f16477f4fcf7319fdc4
1123,Data Scientist,Mindstrong,"Mountain View, CA",1,            Possess extensive end-to-end project experience using machine learning or deep learning to solve complex real-world problems.,https://www.indeed.com/rc/clk?jk=c011ec8e10d86fd1&fccid=adbe87789e71ebaf&vjs=3,abbbce7e5ce7548a78006d67d8d152ed
1124,Senior Data Scientist,IQVIA,"Durham, NC",1,"            Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness the power of healthcare data, domain expertise,…",https://www.indeed.com/rc/clk?jk=36b27c88c558a2de&fccid=6b7a1dfe07e7f037&vjs=3,3872877d1aecd38c8a1d698ae3df4a5d
1125,Data Scientist,eTek IT Service,"Bradenton, FL",1,"            5+ years’ practical experiencewith SAS, ETL, data processing, database programming and data analytics. Developingdesign specifications, test plans and protocols…",https://www.indeed.com/company/eTek-IT-Service/jobs/Data-Scientist-a673a537984bb35a?fccid=2b52cb46bb9604d9&vjs=3,290d801019cc1b5e0f2e48362bfa801e
1126,Senior Data Scientist,Collins Aerospace,"Rockford, IL",1,"            Experience in data mining, data analysis, model building, statistical modeling, predictive analytics and machine learning algorithms.",https://www.indeed.com/rc/clk?jk=2bed386d83655c78&fccid=3d30677097704d8f&vjs=3,d737cc5141c06779c841b3910df214b6
1127,Data Scientist - Global Research & Analytic Development,Nielsen,"Needham, MA",1,"            The ideal candidate has work experience in the development of econometric models, expertise in modern analytics programming, tested and deployed machine…",https://www.indeed.com/rc/clk?jk=784daab47a352ed1&fccid=683f563b5cc25b70&vjs=3,b0b4e0e9a250c9784c4af412fb430815
1128,Data Scientist,Elutions,"Delafield, WI",1,"            Knowledge of programming languages such as Python, R, Perl, SQL and Java. Previous experience working on Machine Learning projects and problems in the classroom…",https://www.indeed.com/rc/clk?jk=196aa40b8902d24e&fccid=e459f9c9a038dba6&vjs=3,157b5067f707dd08ddbe4c89a6f815f8
1129,Global Data Scientist,Innovations for Poverty,"Washington, DC",1,            Partnering with project teams to increase the technical rigor of project deliverables (15%). Experience with software or machine learning engineering.,https://www.indeed.com/rc/clk?jk=e4c11fa6f28221a5&fccid=f7f543c96e5aa504&vjs=3,3e77ccff807e64cb3aa455ce14d23d70
1130,Marketing Campaign Analytics Data Scientist - Consumer Bank,Chase,"Columbus, OH",1,            Candidate must possess excellent analytical skills with a minimum of 3 years of experience in applying statistical methods to real world problems.,https://www.indeed.com/rc/clk?jk=e26f2aecac510c94&fccid=7a29e2e9d766927c&vjs=3,114d08e63e44c9a657a6a0a237205c90
1131,Data Scientist,Nearpod,"Brooklyn, NY",1,"            Develop clear documentation for summary tables, dashboards, ad-hoc reports and analytics tools. Make sure the data we use every day in our analytics products…",https://www.indeed.com/rc/clk?jk=8df7887fa560159e&fccid=6e43628e4fa625f7&vjs=3,85cf448670e475e71a352d84b901ca3b
1132,DATA SCIENTIST,University of Washington,"Seattle, WA",1,"            - Applying (at least) one programming language to construct full scientific pipelines, from data ingestion / clean-up to modeling, to visualization and analysis…",https://www.indeed.com/rc/clk?jk=478de176e72ea8d1&fccid=142783ac2edbe56b&vjs=3,84f30b63f9312ec2e682152ed4653c16
1133,Data Scientist,Apple,"Santa Clara Valley, CA",1,"            C++, R, Java, Python, Perl, in addition to Hadoop experience (MapReduce, Hive, Spark SQL), and R, SQL. Design, develop and manage big data-driven predictive…",https://www.indeed.com/rc/clk?jk=df6efa8a834b34a6&fccid=c1099851e9794854&vjs=3,7ca749adb01eaca1f62138e2ed73090d
1134,Data Scientist,Clarabridge,"Reston, VA",1,            We use a variety of artificial intelligence techniques to streamline this process by offering deep insights into the data and by offering automation solutions…,https://www.indeed.com/rc/clk?jk=6e9a6217d6e8a915&fccid=3fe64c8a44b64644&vjs=3,17e6bf8908879087cedf2aa099c12355
1135,Data Scientist - Forecasting,goPuff,"Philadelphia, PA",1,"            Hands-on experience applying descriptive statistics, machine learning, building predictive models and visualization to solve challenging business problems.",https://www.indeed.com/rc/clk?jk=67a1dad2fca55e88&fccid=8a2222c2ef6a251d&vjs=3,9c6b8fea15580614fdb989c9e3f615e5
1136,Visualizatior* - Data Scientist,Huntington Ingalls Industries (HII-MDIS),"Fort Meade, MD",1,"            Familiarity with one or more programming or scientific languages such as Python, R, Java, C++. Translate data insights into machine learning models.",https://www.indeed.com/rc/clk?jk=8dac0149a1cc6ae3&fccid=9f2bb83bd9bfe2fc&vjs=3,45693cfb7d6c35bc78a95b05092ddcba
1137,"Data Scientist, Lead",Booz Allen Hamilton,"Alexandria, VA",1,"            You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and…",https://www.indeed.com/rc/clk?jk=90da6f3d18cf9b53&fccid=4e041af1d0af1bc8&vjs=3,ecddae4443fd59a2bd1f9a9b09c91e7f
1138,Associate Data Scientist/Data Scientist,PPL Corporation,"Allentown, PA",1,"            Master’s degree in Data Science, Data Analytics, Statistics, Computer Science, Mathematics or related field OR Bachelor's degree in Data Science, Data Analytics…",https://www.indeed.com/rc/clk?jk=0bc3d3653a4b2bb5&fccid=3022ac4d64febedb&vjs=3,619acc5ac790e650907ca3761a8d27d2
1139,Data Scientist,"Continental Finance Company, LLC","Wilmington, DE",1,"            Creating complex data models in SAS or R or Python.This role requires advanced degree in statistics/probability, physics, applied mathematics or another heavy…","https://www.indeed.com/company/Continental-Finance-Company,-LLC/jobs/Data-Scientist-a46272be0647ff3d?fccid=3ba7953f57d97a45&vjs=3",700cde00c7e9995a270b46a9cecb2f75
1140,Data Scientist,Maxar Technologies,"Herndon, VA",1,            Applying data science methods to create and data feeds to generate models that perform predictive analytics using a variety of approaches (such are natural…,https://www.indeed.com/rc/clk?jk=bdfb3e117b5673fd&fccid=9f02eee31b134261&vjs=3,203a8d009be16d13db417d50a5cc3c46
1141,Data Scientist - Bioinformatics,Transamerica,"Denver, CO",1,"            As part of the Advanced Analytics group, the Data Scientist works with product managers, data engineers, and other data scientists to develop innovative…",https://www.indeed.com/rc/clk?jk=6aee8c147590511e&fccid=6d2f19785dd4c73c&vjs=3,81980056b0094f3bfe4cb1240862ec08
1142,Data Scientist,CGG,"Houston, TX",1,"            Experience and/or education in at least one of the fields of Big Data, Data Mining, Predictive/Prescriptive Analytics, Optimization, Exploratory Analysis &…",https://www.indeed.com/rc/clk?jk=19173ccea2435d92&fccid=2fe5bdb74ccda2ee&vjs=3,4e0ac91af25416ab773a478bc89fb98b
1143,Data Scientist,Precima,"Chicago, IL",1,            About the OpportunityResponsible for generating and leveraging advanced analytics to deliver customer insights in support of working with retailers to build…,https://www.indeed.com/rc/clk?jk=98f242b1a643557a&fccid=f5a909039d4f9511&vjs=3,8c9d18dc7d2d2d22ebc106502af6e65b
1144,Data Scientist,Micron,"San Jose, CA",1,"            You will draw from a broad background of data-mining techniques in mathematics, statistics, information technology, machine learning, data engineering, design…",https://www.indeed.com/rc/clk?jk=6f1f7eed1f3f4c0c&fccid=be240c643a8631c5&vjs=3,25665fc9b5c6d28847bef8d774114319
1145,Data Scientists – Machine Learning,Brielle Technologies,"Alpharetta, GA",1,"            Apply machine learning and statistical techniques to large data sets to find actionable insights. You will be focused on the digital space, understanding the…",https://www.indeed.com/rc/clk?jk=b5900f9c349e1ef9&fccid=1eaccb082b10a196&vjs=3,f346c819c3d5ee1581f483a9be6b68e3
1146,Data Scientist,Psyonix,"San Diego, CA",1,"            Familiarity with C# / R / Python / PHP / Linux. A passion for diving into data to extract trends, signals, and insights.",https://www.indeed.com/rc/clk?jk=0d02648352c30198&fccid=f97a0fbba948f917&vjs=3,498e80be0dff909313f7bbbf0eab7cf6
1147,Data Scientist,University Hospital,"Newark, NJ",1,"            The Data Scientist role is responsible for modeling moderately complex problems, discovering insights and identifying opportunities through the use of…",https://www.indeed.com/rc/clk?jk=83ddfea8657747b9&fccid=cc94a6cc95d2cbd5&vjs=3,00fbcc5cd6b592452c98048f682084a2
1148,Data Scientist-Talent Analytcs,Mercy Health,"Chesterfield, MO",1,"            HR Analytics, Finance/Accounting Analytics, HR Operations, HR Shared Services (HRIS). We offer day-one comprehensive health, vision and dental coverage, PTO,…",https://www.indeed.com/rc/clk?jk=bab1ad8904a605ec&fccid=11078451211bf0c6&vjs=3,cba68a6e5e630e64d1689e8a65b5bebe
1149,Data Scientist - ML/AI,Getty Images,"New York, NY",1,"            Proficiency in Machine Learning, statistical modeling and/or data mining, and a good understanding of the real-world advantages and drawbacks of various Machine…",https://www.indeed.com/rc/clk?jk=a2d165073e29c28b&fccid=c68f858ef73a0c44&vjs=3,29d7c6625b43c6d7f5ab67f1ae8710db
1150,Data Scientist,SelectMinds,"Houston, TX",1,"            Data Scientist with 5+ years experience and expertise in Machine Learning, R language, Python.Please send your resume to info@selectmindsllc.com.",https://www.indeed.com/rc/clk?jk=67fc725820dfffb8&fccid=692faea32c80d548&vjs=3,8a1329144142e225ff3e58ec36880697
1151,"Data Scientist, Senior",Booz Allen Hamilton,"Denver, CO",1,"            You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and…",https://www.indeed.com/rc/clk?jk=ba3a5a26dc7731cb&fccid=4e041af1d0af1bc8&vjs=3,438aa442f2d89554c819211e38bd3447
1152,Data Scientist Internship,Equifax,"Atlanta, GA",1,            Our products and services help companies minimize their financial risk and maximize growth opportunities while enabling consumers to better protect and manage…,https://www.indeed.com/rc/clk?jk=696086802f113bb6&fccid=34c446722f3cf576&vjs=3,5baf169d4e3052f70a918cd6fea96c7b
1153,Data Scientist,Cottonwood Financial,"Irving, TX",1,"            Reporting to our Director of Marketing Analytics, the Data Scientist (aka Marketing Analytics Analyst) charter is to increase the company’s profits through…",https://www.indeed.com/rc/clk?jk=d5a83461a18f75f2&fccid=8d5c94815bdc8890&vjs=3,c1004db9667ebefd8d3f5e0c87930c7a
1154,Part-Time Deep Learning Software Developer,Penn State University,"University Park, PA",1,"            The successful applicant will have experience developing machine/ deep learning software tools. Additional funding may be available in 2020, but cannot be…",https://www.indeed.com/rc/clk?jk=985251ee240f36d8&fccid=ee32437d8dec00bd&vjs=3,b83d5f91e9b4e7245442e1addc611478
1155,Operations Research Analyst / Data Scientist,Advanced Sciences and Technologies (AS&T),"Warrenton, VA",1,"            Offers a first class benefits package, competitive salary and bonus incentives. Bachelors Degree in relevant field, experience with Air Traffic Operations.",https://www.indeed.com/rc/clk?jk=b3d1b311d39e8953&fccid=06045fd1802966e5&vjs=3,e616f1b50dc7fbe07982f305cb6ce510
1156,Data Scientist - Performance Profiling,Amazon Robotics LLC,"North Reading, MA",1,"            Background in applied statistics or machine learning. Computer Science, Operations Research, Systems Engineering, Physics), or BS with 3 years of experience.",https://www.indeed.com/rc/clk?jk=41cb99f0bccaa805&fccid=fe2d21eef233e94a&vjs=3,aadb418a4a4e21d9ee6f19f1e3d16b6d
1157,Data Modeler/Data Scientist,Royce Geospatial,"Springfield, VA",1,"            Experience with developing data visualizations, dashboards, or lightweight web applications to communicate key insights.",https://www.indeed.com/rc/clk?jk=7f035a6100799335&fccid=c73e80f53e2f7070&vjs=3,2889785f2d60b64cdafc5ad5e77d949a
1158,Data Scientist,"Exscribe, Inc.","Bethlehem, PA",1,            Is seeking experienced data scientist to work on exciting machine learning and data mining projects in the medical industry.,"https://www.indeed.com/company/Exscribe,-Inc./jobs/Data-Scientist-495f9e149680a055?fccid=a3370f2bc21e5d65&vjs=3",90f65a6d6f9ea51a4aa593ab710fb9e0
1159,Data Scientist – Personalization,Spotify,"Boston, MA",1,            Work closely with the team including data engineering to build lasting solutions to our data modeling. This role works closely with a multidisciplinary team of…,https://www.indeed.com/rc/clk?jk=c069b1ea74cb0123&fccid=fe404d18bb9eef1e&vjs=3,377c1b8918349a7a5e5604552ccf7e3b
1160,Data Scientist,The Learning Corp,"Newton, MA",1,"            Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high-quality prediction models integrated with our…",https://www.indeed.com/rc/clk?jk=38d2e02f6b451d8d&fccid=2b62f60544da067a&vjs=3,5201609f654421812921dae2c7281fcc
1161,DATA SCIENTIST-GENOMICS,University of Alabama at Birmingham,"Birmingham, AL",1,"            This individual will help deliver key molecular insights through application of a variety of methods including informatics, machine learning, natural language…",https://www.indeed.com/rc/clk?jk=f1b3d7af8a68400f&fccid=61b32dc36af3abe6&vjs=3,1f865d3ce0e144d5c5445d5cab293a1e
1162,"Data Scientist, Snap Games",Snapchat,"Los Angeles, CA",1,"            You will collaborate closely with product management, partnerships, game design, and engineering to create inventive, data-based approaches to solving difficult…",https://www.indeed.com/rc/clk?jk=c3034272f6cbc073&fccid=f368300325e8e8bc&vjs=3,6afd3e09f80ee12f821e6ed3bf684bff
1163,DATA SCIENTIST,T and T Consulting Services Inc,"Falls Church, VA",1,"            Responsible for selecting features, building ensemble Machine Learning models and optimizing classifiers using SciKit-learn, Theano, Splunk, XGBoost, or other…",https://www.indeed.com/rc/clk?jk=375d65cace9a4fc2&fccid=cba1f728d7e1de3c&vjs=3,0aec8ad8b4b13e36d031841b2e936b10
1164,Data Scientist,ShowClix Inc.,"Pittsburgh, PA",1,"            Strong foundation in statistics, machine learning and data mining. Experience with Python, Java, or other programming languages with rich machine learning…",https://www.indeed.com/rc/clk?jk=a5fd9d47a299fcc0&fccid=b5bbb2270d30ee44&vjs=3,cd2c16b7b2f640fa1382ef473b51e11f
1165,Sr. Data Scientist,Somshay LLC,"Irving, TX",1,"            Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc. Experience with common data…",https://www.indeed.com/company/Shrijitech/jobs/Senior-Data-Scientist-8e3afe5b75bda6e4?fccid=43076aee67bdf0af&vjs=3,7ffd081c52aa6a473d57e17e1bbcfac3
1166,Data Scientist,International Services Management,"Pittsburgh, PA",1,"            Candidate should have a BS degree with 5+ years of experience, a MS with 2+ years of experience or a PhD in Computer Science, Statistics, Mathematics,…",https://www.indeed.com/rc/clk?jk=b743e4de47901e9b&fccid=5570d53d4ce2f0fa&vjs=3,e4586127bcda0c06e04c073e73ca4d51
1167,Chief Data Scientist,Love Justice International,"Denver, CO",1,            The primary duty of the Chief Data Scientist is to bring scientific and statistical methodologies to bear on the evaluation and execution of key program…,https://www.indeed.com/company/Love-Justice-International/jobs/Chief-Data-Scientist-f23e3d8ae86f7445?fccid=a307d1ce36c5d0d4&vjs=3,f9ad54bab2b3f307b04114d746f04c96
1168,Lead Data Scientist,Raybeam,"Mountain View, CA",1,"            Proficient in at least one or other language for applied to statistics, data analysis, or machine learning - Python, R, Matlab, SPSS.",https://www.indeed.com/rc/clk?jk=232c3af427d19635&fccid=8641f0a5fda917ff&vjs=3,558316c9d66d1f18048246341e0fce4e
1169,Research Intern - Machine Learning,Microsoft,"Cambridge, MA",1,"            As an intern in the Machine Learning group at MSR New England, you will be collaborating with leading researchers and engineers to advance the state-of-the-art…",https://www.indeed.com/rc/clk?jk=8005f3699bc4f713&fccid=734cb5a01ee60f80&vjs=3,538c1743efcb954c86011ecea2f4ebb0
1170,Senior Data Scientist,Strivr,"Menlo Park, CA",1,"            Proficiency with Python (or R), and SQL. STRIVR offers the only end-to-end solution available today, bringing together the software, hardware, content and…",https://www.indeed.com/rc/clk?jk=74b76f2ac2bd2571&fccid=4dd77cdf303f57a5&vjs=3,74553b3f9164108c924318305f309063
1171,Data Scientist for Growing Internet of Things Company,Veracity Wireless,"San Diego, CA",1,            We are looking for a Data Scientist to assist our product enhancement and internal process management activities. Greater than 1 year experience with R.,https://www.indeed.com/rc/clk?jk=7edcbcdda9230bd9&fccid=d2c6fb152b1f22d0&vjs=3,b9c96cede0e6598d54b3662ee09e9e99
1172,Head of Scientific Data Provisioning,AstraZeneca,"Cambridge, MD",1,"            In this role, you will be accountable to provide customer-focused services for Exploration of available Data Assets and provision of analytics-ready FAIR…",https://www.indeed.com/rc/clk?jk=1ee8f4fd1ee029a2&fccid=003656df63cede32&vjs=3,9c98097ce5a935a94d5f2f5440bfcfd3
1173,Applied Data Scientist,Yelp,"San Francisco, CA",1,"            Applied data scientists uncover these insights through exploratory research and analysis, and carry the ideas all the way through to production-grade…",https://www.indeed.com/rc/clk?jk=d213307d23cd674c&fccid=0e94073a1c937bd1&vjs=3,0e7384c095db42ebbb88b3f550275106
1174,Data Scientist,QRC Technologies,"Fredericksburg, VA",1,"            Statistics and machine learning, coding languages, databases, machine learning, and reporting technologies. The candidate should be prepared to quickly learn an…",https://www.indeed.com/rc/clk?jk=07e41a3b06a7dad6&fccid=3c865d258fe8a154&vjs=3,2c60f9c79fe370eed85f8de538307276
1175,Data Scientist,Fabuwood Cabinetry Corp.,NA,1,"            Join a dynamic and talented team of data scientists, analysts and technologists and develop an industry-leading data, ML, AI, and advanced analytics capability…",https://www.indeed.com/rc/clk?jk=331cf2afd6a59ac4&fccid=c6f55d1a97ef3c24&vjs=3,5405794044ed06178073d468c9fbd570
1176,Data Scientist,Nielsen,"Tampa, FL",1,"            Provide project status updates to management about key accomplishments, potential project risks pertaining to timeline and deliverables.",https://www.indeed.com/rc/clk?jk=e8b954e9d3268d56&fccid=683f563b5cc25b70&vjs=3,0f663b496c4ff64e661b84752e5fd864
